EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 18-04-2024
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 PP   : Sea level pressure in 0.1 hPa
30-34 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station KREMSMUENSTER (TAWES), AUSTRIA (STAID: 11)
Blended and updated with sources:2148 125512 136484 911012 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   PP, Q_PP
    11,136484,19330617,10005,    0
    11,136484,19330618, 9985,    0
    11,136484,19330619,10006,    0
    11,136484,19330620,10029,    0
    11,136484,19330621,10029,    0
    11,136484,19330622,10047,    0
    11,136484,19330623,10069,    0
    11,136484,19330624,10052,    0
    11,136484,19330625,10036,    0
    11,136484,19330626,10045,    0
    11,136484,19330627,10092,    0
    11,136484,19330628,10074,    0
    11,136484,19330629,10074,    0
    11,136484,19330630,10131,    0
    11,136484,19330701,10176,    0
    11,136484,19330702,10199,    0
    11,136484,19330703,10224,    0
    11,136484,19330704,10211,    0
    11,136484,19330705,10200,    0
    11,136484,19330706,10162,    0
    11,136484,19330707,10150,    0
    11,136484,19330708,10192,    0
    11,136484,19330709,10181,    0
    11,136484,19330710,10186,    0
    11,136484,19330711,10139,    0
    11,136484,19330712,10145,    0
    11,136484,19330713,10146,    0
    11,136484,19330714,10106,    0
    11,136484,19330715,10096,    0
    11,136484,19330716,10111,    0
    11,136484,19330717,10189,    0
    11,136484,19330718,10217,    0
    11,136484,19330719,10185,    0
    11,136484,19330720,10151,    0
    11,136484,19330721,10144,    0
    11,136484,19330722,10144,    0
    11,136484,19330723,10164,    0
    11,136484,19330724,10187,    0
    11,136484,19330725,10187,    0
    11,136484,19330726,10187,    0
    11,136484,19330727,10183,    0
    11,136484,19330728,10159,    0
    11,136484,19330729,10127,    0
    11,136484,19330730,10144,    0
    11,136484,19330731,10178,    0
    11,136484,19330801,10159,    0
    11,136484,19330802,10207,    0
    11,136484,19330803,10209,    0
    11,136484,19330804,10203,    0
    11,136484,19330805,10193,    0
    11,136484,19330806,10201,    0
    11,136484,19330807,10145,    0
    11,136484,19330808,10125,    0
    11,136484,19330809,10147,    0
    11,136484,19330810,10151,    0
    11,136484,19330811,10160,    0
    11,136484,19330812,10148,    0
    11,136484,19330813,10226,    0
    11,136484,19330814,10165,    0
    11,136484,19330815,10115,    0
    11,136484,19330816,10108,    0
    11,136484,19330817,10125,    0
    11,136484,19330818,10157,    0
    11,136484,19330819,10157,    0
    11,136484,19330820,10085,    0
    11,136484,19330821,10094,    0
    11,136484,19330822,10077,    0
    11,136484,19330823,10052,    0
    11,136484,19330824,10126,    0
    11,136484,19330825,10185,    0
    11,136484,19330826,10198,    0
    11,136484,19330827,10219,    0
    11,136484,19330828,10234,    0
    11,136484,19330829,10184,    0
    11,136484,19330830,10163,    0
    11,136484,19330831,10180,    0
    11,136484,19330901,10141,    0
    11,136484,19330902,10145,    0
    11,136484,19330903,10174,    0
    11,136484,19330904,10202,    0
    11,136484,19330905,10224,    0
    11,136484,19330906,10210,    0
    11,136484,19330907,10234,    0
    11,136484,19330908,10234,    0
    11,136484,19330909,10221,    0
    11,136484,19330910,10244,    0
    11,136484,19330911,10228,    0
    11,136484,19330912,10145,    0
    11,136484,19330913,10108,    0
    11,136484,19330914,10109,    0
    11,136484,19330915,10220,    0
    11,136484,19330916,10221,    0
    11,136484,19330917,10153,    0
    11,136484,19330918,10116,    0
    11,136484,19330919,10128,    0
    11,136484,19330920,10094,    0
    11,136484,19330921,10023,    0
    11,136484,19330922,10012,    0
    11,136484,19330923,10064,    0
    11,136484,19330924,10064,    0
    11,136484,19330925,10099,    0
    11,136484,19330926,10153,    0
    11,136484,19330927,10163,    0
    11,136484,19330928,10165,    0
    11,136484,19330929,10164,    0
    11,136484,19330930,10185,    0
    11,136484,19331001,10208,    0
    11,136484,19331002,10176,    0
    11,136484,19331003,10193,    0
    11,136484,19331004,10191,    0
    11,136484,19331005,10200,    0
    11,136484,19331006,10246,    0
    11,136484,19331007,10215,    0
    11,136484,19331008,10119,    0
    11,136484,19331009,10106,    0
    11,136484,19331010,10172,    0
    11,136484,19331011,10119,    0
    11,136484,19331012,10164,    0
    11,136484,19331013,10201,    0
    11,136484,19331014,10235,    0
    11,136484,19331015,10224,    0
    11,136484,19331016,10154,    0
    11,136484,19331017,10117,    0
    11,136484,19331018,10173,    0
    11,136484,19331019,10160,    0
    11,136484,19331020,10138,    0
    11,136484,19331021,10156,    0
    11,136484,19331022,10145,    0
    11,136484,19331023,10132,    0
    11,136484,19331024,10091,    0
    11,136484,19331025,10088,    0
    11,136484,19331026,10052,    0
    11,136484,19331027,10052,    0
    11,136484,19331028, 9986,    0
    11,136484,19331029, 9952,    0
    11,136484,19331030,10075,    0
    11,136484,19331031,10141,    0
    11,136484,19331101,10084,    0
    11,136484,19331102,10101,    0
    11,136484,19331103,10085,    0
    11,136484,19331104,10116,    0
    11,136484,19331105,10145,    0
    11,136484,19331106,10171,    0
    11,136484,19331107,10152,    0
    11,136484,19331108,10190,    0
    11,136484,19331109,10151,    0
    11,136484,19331110,10024,    0
    11,136484,19331111, 9987,    0
    11,136484,19331112,10008,    0
    11,136484,19331113,10065,    0
    11,136484,19331114,10087,    0
    11,136484,19331115,10063,    0
    11,136484,19331116,10088,    0
    11,136484,19331117,10104,    0
    11,136484,19331118,10188,    0
    11,136484,19331119,10183,    0
    11,136484,19331120,10183,    0
    11,136484,19331121,10175,    0
    11,136484,19331122,10173,    0
    11,136484,19331123,10120,    0
    11,136484,19331124,10020,    0
    11,136484,19331125,10007,    0
    11,136484,19331126,10014,    0
    11,136484,19331127,10003,    0
    11,136484,19331128,10164,    0
    11,136484,19331129,10188,    0
    11,136484,19331130,10183,    0
    11,136484,19331201,10190,    0
    11,136484,19331202,10204,    0
    11,136484,19331203,10292,    0
    11,136484,19331204,10262,    0
    11,136484,19331205,10260,    0
    11,136484,19331206,10193,    0
    11,136484,19331207,10132,    0
    11,136484,19331208,10213,    0
    11,136484,19331209,10243,    0
    11,136484,19331210,10222,    0
    11,136484,19331211,10197,    0
    11,136484,19331212,10139,    0
    11,136484,19331213,10038,    0
    11,136484,19331214,10070,    0
    11,136484,19331215,10036,    0
    11,136484,19331216,10125,    0
    11,136484,19331217,10202,    0
    11,136484,19331218,10242,    0
    11,136484,19331219,10249,    0
    11,136484,19331220,10254,    0
    11,136484,19331221,10272,    0
    11,136484,19331222,10305,    0
    11,136484,19331223,10346,    0
    11,136484,19331224,10303,    0
    11,136484,19331225,10186,    0
    11,136484,19331226,10148,    0
    11,136484,19331227,10073,    0
    11,136484,19331228, 9958,    0
    11,136484,19331229, 9937,    0
    11,136484,19331230,10053,    0
    11,136484,19331231,10136,    0
    11,136484,19340101,10221,    0
    11,136484,19340102,10195,    0
    11,136484,19340103,10171,    0
    11,136484,19340104,10192,    0
    11,136484,19340105,10173,    0
    11,136484,19340106,10310,    0
    11,136484,19340107,10314,    0
    11,136484,19340108,10246,    0
    11,136484,19340109,10289,    0
    11,136484,19340110,10323,    0
    11,136484,19340111,10272,    0
    11,136484,19340112,10167,    0
    11,136484,19340113,10133,    0
    11,136484,19340114,10106,    0
    11,136484,19340115,10083,    0
    11,136484,19340116,10115,    0
    11,136484,19340117,10228,    0
    11,136484,19340118,10161,    0
    11,136484,19340119,10134,    0
    11,136484,19340120,10221,    0
    11,136484,19340121,10355,    0
    11,136484,19340122,10367,    0
    11,136484,19340123,10364,    0
    11,136484,19340124,10328,    0
    11,136484,19340125,10346,    0
    11,136484,19340126,10347,    0
    11,136484,19340127,10271,    0
    11,136484,19340128,10196,    0
    11,136484,19340129,10223,    0
    11,136484,19340130,10262,    0
    11,136484,19340131,10221,    0
    11,136484,19340201,10179,    0
    11,136484,19340202,10292,    0
    11,136484,19340203,10280,    0
    11,136484,19340204,10239,    0
    11,136484,19340205,10228,    0
    11,136484,19340206,10227,    0
    11,136484,19340207,10245,    0
    11,136484,19340208,10174,    0
    11,136484,19340209,10292,    0
    11,136484,19340210,10270,    0
    11,136484,19340211,10297,    0
    11,136484,19340212,10303,    0
    11,136484,19340213,10427,    0
    11,136484,19340214,10408,    0
    11,136484,19340215,10339,    0
    11,136484,19340216,10352,    0
    11,136484,19340217,10340,    0
    11,136484,19340218,10329,    0
    11,136484,19340219,10293,    0
    11,136484,19340220,10231,    0
    11,136484,19340221,10208,    0
    11,136484,19340222,10273,    0
    11,136484,19340223,10283,    0
    11,136484,19340224,10215,    0
    11,136484,19340225,10173,    0
    11,136484,19340226,10117,    0
    11,136484,19340227, 9966,    0
    11,136484,19340228,10017,    0
    11,136484,19340301,10021,    0
    11,136484,19340302,10070,    0
    11,136484,19340303,10165,    0
    11,136484,19340304,10205,    0
    11,136484,19340305,10173,    0
    11,136484,19340306,10121,    0
    11,136484,19340307,10048,    0
    11,136484,19340308,10130,    0
    11,136484,19340309,10087,    0
    11,136484,19340310,10063,    0
    11,136484,19340311, 9992,    0
    11,136484,19340312, 9899,    0
    11,136484,19340313, 9991,    0
    11,136484,19340314,10031,    0
    11,136484,19340315, 9942,    0
    11,136484,19340316, 9995,    0
    11,136484,19340317, 9926,    0
    11,136484,19340318, 9939,    0
    11,136484,19340319,10081,    0
    11,136484,19340320,10047,    0
    11,136484,19340321,10072,    0
    11,136484,19340322,10123,    0
    11,136484,19340323,10156,    0
    11,136484,19340324,10158,    0
    11,136484,19340325,10174,    0
    11,136484,19340326,10162,    0
    11,136484,19340327,10166,    0
    11,136484,19340328,10103,    0
    11,136484,19340329,10021,    0
    11,136484,19340330,10030,    0
    11,136484,19340331,10076,    0
    11,136484,19340401,10078,    0
    11,136484,19340402,10108,    0
    11,136484,19340403,10138,    0
    11,136484,19340404,10099,    0
    11,136484,19340405,10048,    0
    11,136484,19340406,10058,    0
    11,136484,19340407,10032,    0
    11,136484,19340408, 9993,    0
    11,136484,19340409, 9956,    0
    11,136484,19340410,10072,    0
    11,136484,19340411,10097,    0
    11,136484,19340412,10101,    0
    11,136484,19340413,10160,    0
    11,136484,19340414,10183,    0
    11,136484,19340415,10216,    0
    11,136484,19340416,10201,    0
    11,136484,19340417,10130,    0
    11,136484,19340418,10052,    0
    11,136484,19340419,10088,    0
    11,136484,19340420,10132,    0
    11,136484,19340421,10168,    0
    11,136484,19340422,10001,    0
    11,136484,19340423, 9975,    0
    11,136484,19340424,10000,    0
    11,136484,19340425,10024,    0
    11,136484,19340426,10049,    0
    11,136484,19340427,10089,    0
    11,136484,19340428,10122,    0
    11,136484,19340429,10121,    0
    11,136484,19340430,10079,    0
    11,136484,19340501,10068,    0
    11,136484,19340502,10076,    0
    11,136484,19340503,10023,    0
    11,136484,19340504,10032,    0
    11,136484,19340505,10135,    0
    11,136484,19340506,10146,    0
    11,136484,19340507,10156,    0
    11,136484,19340508,10263,    0
    11,136484,19340509,10262,    0
    11,136484,19340510,10239,    0
    11,136484,19340511,10222,    0
    11,136484,19340512,10181,    0
    11,136484,19340513,10109,    0
    11,136484,19340514,10064,    0
    11,136484,19340515,10092,    0
    11,136484,19340516,10026,    0
    11,136484,19340517,10026,    0
    11,136484,19340518,10110,    0
    11,136484,19340519,10156,    0
    11,136484,19340520,10198,    0
    11,136484,19340521,10230,    0
    11,136484,19340522,10224,    0
    11,136484,19340523,10188,    0
    11,136484,19340524,10163,    0
    11,136484,19340525,10142,    0
    11,136484,19340526,10122,    0
    11,136484,19340527,10190,    0
    11,136484,19340528,10183,    0
    11,136484,19340529,10162,    0
    11,136484,19340530,10180,    0
    11,136484,19340531,10167,    0
    11,136484,19340601,10157,    0
    11,136484,19340602,10158,    0
    11,136484,19340603,10107,    0
    11,136484,19340604,10064,    0
    11,136484,19340605,10036,    0
    11,136484,19340606,10076,    0
    11,136484,19340607,10155,    0
    11,136484,19340608,10192,    0
    11,136484,19340609,10193,    0
    11,136484,19340610,10159,    0
    11,136484,19340611,10096,    0
    11,136484,19340612,10107,    0
    11,136484,19340613,10137,    0
    11,136484,19340614,10122,    0
    11,136484,19340615,10151,    0
    11,136484,19340616,10212,    0
    11,136484,19340617,10209,    0
    11,136484,19340618,10188,    0
    11,136484,19340619,10110,    0
    11,136484,19340620,10044,    0
    11,136484,19340621,10117,    0
    11,136484,19340622,10139,    0
    11,136484,19340623,10145,    0
    11,136484,19340624,10121,    0
    11,136484,19340625,10120,    0
    11,136484,19340626,10149,    0
    11,136484,19340627,10163,    0
    11,136484,19340628,10097,    0
    11,136484,19340629,10069,    0
    11,136484,19340630,10078,    0
    11,136484,19340701,10106,    0
    11,136484,19340702,10172,    0
    11,136484,19340703,10152,    0
    11,136484,19340704,10159,    0
    11,136484,19340705,10155,    0
    11,136484,19340706,10150,    0
    11,136484,19340707,10177,    0
    11,136484,19340708,10182,    0
    11,136484,19340709,10150,    0
    11,136484,19340710,10134,    0
    11,136484,19340711,10082,    0
    11,136484,19340712,10043,    0
    11,136484,19340713,10072,    0
    11,136484,19340714,10108,    0
    11,136484,19340715,10127,    0
    11,136484,19340716,10161,    0
    11,136484,19340717,10175,    0
    11,136484,19340718,10131,    0
    11,136484,19340719,10088,    0
    11,136484,19340720,10069,    0
    11,136484,19340721,10041,    0
    11,136484,19340722,10059,    0
    11,136484,19340723,10086,    0
    11,136484,19340724,10130,    0
    11,136484,19340725,10138,    0
    11,136484,19340726,10171,    0
    11,136484,19340727,10113,    0
    11,136484,19340728,10126,    0
    11,136484,19340729,10122,    0
    11,136484,19340730,10119,    0
    11,136484,19340731,10084,    0
    11,136484,19340801,10105,    0
    11,136484,19340802,10084,    0
    11,136484,19340803,10025,    0
    11,136484,19340804,10031,    0
    11,136484,19340805,10134,    0
    11,136484,19340806,10123,    0
    11,136484,19340807,10063,    0
    11,136484,19340808,10097,    0
    11,136484,19340809,10106,    0
    11,136484,19340810,10142,    0
    11,136484,19340811,10129,    0
    11,136484,19340812,10138,    0
    11,136484,19340813,10108,    0
    11,136484,19340814,10095,    0
    11,136484,19340815,10142,    0
    11,136484,19340816,10184,    0
    11,136484,19340817,10186,    0
    11,136484,19340818,10163,    0
    11,136484,19340819,10151,    0
    11,136484,19340820,10129,    0
    11,136484,19340821,10136,    0
    11,136484,19340822,10115,    0
    11,136484,19340823,10092,    0
    11,136484,19340824,10150,    0
    11,136484,19340825,10144,    0
    11,136484,19340826,10133,    0
    11,136484,19340827,10093,    0
    11,136484,19340828,10070,    0
    11,136484,19340829,10062,    0
    11,136484,19340830,10130,    0
    11,136484,19340831,10092,    0
    11,136484,19340901,10025,    0
    11,136484,19340902,10086,    0
    11,136484,19340903,10174,    0
    11,136484,19340904,10193,    0
    11,136484,19340905,10189,    0
    11,136484,19340906,10188,    0
    11,136484,19340907,10190,    0
    11,136484,19340908,10163,    0
    11,136484,19340909,10137,    0
    11,136484,19340910,10152,    0
    11,136484,19340911,10194,    0
    11,136484,19340912,10202,    0
    11,136484,19340913,10204,    0
    11,136484,19340914,10194,    0
    11,136484,19340915,10178,    0
    11,136484,19340916,10188,    0
    11,136484,19340917,10209,    0
    11,136484,19340918,10202,    0
    11,136484,19340919,10136,    0
    11,136484,19340920,10138,    0
    11,136484,19340921,10161,    0
    11,136484,19340922,10184,    0
    11,136484,19340923,10149,    0
    11,136484,19340924,10141,    0
    11,136484,19340925,10163,    0
    11,136484,19340926,10218,    0
    11,136484,19340927,10251,    0
    11,136484,19340928,10249,    0
    11,136484,19340929,10218,    0
    11,136484,19340930,10228,    0
    11,136484,19341001,10190,    0
    11,136484,19341002,10136,    0
    11,136484,19341003,10082,    0
    11,136484,19341004,10039,    0
    11,136484,19341005,10119,    0
    11,136484,19341006,10246,    0
    11,136484,19341007,10343,    0
    11,136484,19341008,10286,    0
    11,136484,19341009,10202,    0
    11,136484,19341010,10264,    0
    11,136484,19341011,10284,    0
    11,136484,19341012,10259,    0
    11,136484,19341013,10238,    0
    11,136484,19341014,10148,    0
    11,136484,19341015, 9977,    0
    11,136484,19341016,10068,    0
    11,136484,19341017,10122,    0
    11,136484,19341018,10154,    0
    11,136484,19341019,10198,    0
    11,136484,19341020,10212,    0
    11,136484,19341021,10222,    0
    11,136484,19341022,10180,    0
    11,136484,19341023,10181,    0
    11,136484,19341024,10220,    0
    11,136484,19341025,10222,    0
    11,136484,19341026,10238,    0
    11,136484,19341027,10232,    0
    11,136484,19341028,10183,    0
    11,136484,19341029,10148,    0
    11,136484,19341030,10125,    0
    11,136484,19341031,10058,    0
    11,136484,19341101,10135,    0
    11,136484,19341102,10218,    0
    11,136484,19341103,10241,    0
    11,136484,19341104,10158,    0
    11,136484,19341105,10096,    0
    11,136484,19341106, 9989,    0
    11,136484,19341107,10028,    0
    11,136484,19341108,10038,    0
    11,136484,19341109,10124,    0
    11,136484,19341110,10072,    0
    11,136484,19341111,10028,    0
    11,136484,19341112,10013,    0
    11,136484,19341113,10023,    0
    11,136484,19341114,10066,    0
    11,136484,19341115,10045,    0
    11,136484,19341116,10130,    0
    11,136484,19341117,10073,    0
    11,136484,19341118,10173,    0
    11,136484,19341119,10208,    0
    11,136484,19341120,10271,    0
    11,136484,19341121,10296,    0
    11,136484,19341122,10305,    0
    11,136484,19341123,10278,    0
    11,136484,19341124,10301,    0
    11,136484,19341125,10351,    0
    11,136484,19341126,10327,    0
    11,136484,19341127,10337,    0
    11,136484,19341128,10331,    0
    11,136484,19341129,10319,    0
    11,136484,19341130,10321,    0
    11,136484,19341201,10302,    0
    11,136484,19341202,10228,    0
    11,136484,19341203,10142,    0
    11,136484,19341204,10134,    0
    11,136484,19341205,10122,    0
    11,136484,19341206,10168,    0
    11,136484,19341207,10171,    0
    11,136484,19341208,10210,    0
    11,136484,19341209,10149,    0
    11,136484,19341210,10071,    0
    11,136484,19341211,10081,    0
    11,136484,19341212,10011,    0
    11,136484,19341213,10014,    0
    11,136484,19341214, 9965,    0
    11,136484,19341215, 9949,    0
    11,136484,19341216, 9955,    0
    11,136484,19341217,10012,    0
    11,136484,19341218,10065,    0
    11,136484,19341219,10065,    0
    11,136484,19341220,10083,    0
    11,136484,19341221,10135,    0
    11,136484,19341222,10120,    0
    11,136484,19341223,10122,    0
    11,136484,19341224,10131,    0
    11,136484,19341225,10184,    0
    11,136484,19341226,10182,    0
    11,136484,19341227,10170,    0
    11,136484,19341228,10199,    0
    11,136484,19341229,10173,    0
    11,136484,19341230,10256,    0
    11,136484,19341231,10238,    0
    11,136484,19350101,10185,    0
    11,136484,19350102,10214,    0
    11,136484,19350103,10268,    0
    11,136484,19350104,10132,    0
    11,136484,19350105,10065,    0
    11,136484,19350106,10081,    0
    11,136484,19350107,10174,    0
    11,136484,19350108,10219,    0
    11,136484,19350109,10266,    0
    11,136484,19350110,10331,    0
    11,136484,19350111,10320,    0
    11,136484,19350112,10153,    0
    11,136484,19350113,10153,    0
    11,136484,19350114,10146,    0
    11,136484,19350115,10262,    0
    11,136484,19350116,10333,    0
    11,136484,19350117,10262,    0
    11,136484,19350118,10308,    0
    11,136484,19350119,10345,    0
    11,136484,19350120,10355,    0
    11,136484,19350121,10325,    0
    11,136484,19350122,10308,    0
    11,136484,19350123,10292,    0
    11,136484,19350124,10248,    0
    11,136484,19350125,10070,    0
    11,136484,19350126, 9921,    0
    11,136484,19350127,10007,    0
    11,136484,19350128,10108,    0
    11,136484,19350129,10150,    0
    11,136484,19350130,10186,    0
    11,136484,19350131,10154,    0
    11,136484,19350201,10125,    0
    11,136484,19350202,10030,    0
    11,136484,19350203,10102,    0
    11,136484,19350204,10067,    0
    11,136484,19350205,10072,    0
    11,136484,19350206,10077,    0
    11,136484,19350207,10179,    0
    11,136484,19350208,10173,    0
    11,136484,19350209,10164,    0
    11,136484,19350210,10218,    0
    11,136484,19350211,10242,    0
    11,136484,19350212,10236,    0
    11,136484,19350213,10186,    0
    11,136484,19350214,10083,    0
    11,136484,19350215,10170,    0
    11,136484,19350216,10090,    0
    11,136484,19350217,10144,    0
    11,136484,19350218,10258,    0
    11,136484,19350219,10233,    0
    11,136484,19350220,10199,    0
    11,136484,19350221,10092,    0
    11,136484,19350222, 9975,    0
    11,136484,19350223, 9849,    0
    11,136484,19350224, 9996,    0
    11,136484,19350225, 9965,    0
    11,136484,19350226, 9942,    0
    11,136484,19350227,10082,    0
    11,136484,19350228,10010,    0
    11,136484,19350301, 9934,    0
    11,136484,19350302, 9986,    0
    11,136484,19350303,10132,    0
    11,136484,19350304,10228,    0
    11,136484,19350305,10316,    0
    11,136484,19350306,10254,    0
    11,136484,19350307,10284,    0
    11,136484,19350308,10308,    0
    11,136484,19350309,10313,    0
    11,136484,19350310,10303,    0
    11,136484,19350311,10283,    0
    11,136484,19350312,10299,    0
    11,136484,19350313,10274,    0
    11,136484,19350314,10211,    0
    11,136484,19350315,10166,    0
    11,136484,19350316,10098,    0
    11,136484,19350317,10125,    0
    11,136484,19350318,10191,    0
    11,136484,19350319,10218,    0
    11,136484,19350320,10163,    0
    11,136484,19350321,10155,    0
    11,136484,19350322,10189,    0
    11,136484,19350323,10190,    0
    11,136484,19350324,10189,    0
    11,136484,19350325,10288,    0
    11,136484,19350326,10257,    0
    11,136484,19350327,10205,    0
    11,136484,19350328,10233,    0
    11,136484,19350329,10136,    0
    11,136484,19350330,10219,    0
    11,136484,19350331,10193,    0
    11,136484,19350401,10111,    0
    11,136484,19350402,10025,    0
    11,136484,19350403,10055,    0
    11,136484,19350404,10101,    0
    11,136484,19350405,10081,    0
    11,136484,19350406,10111,    0
    11,136484,19350407,10123,    0
    11,136484,19350408,10098,    0
    11,136484,19350409,10135,    0
    11,136484,19350410,10142,    0
    11,136484,19350411,10148,    0
    11,136484,19350412,10038,    0
    11,136484,19350413,10090,    0
    11,136484,19350414,10054,    0
    11,136484,19350415,10167,    0
    11,136484,19350416,10116,    0
    11,136484,19350417,10020,    0
    11,136484,19350418,10073,    0
    11,136484,19350419,10159,    0
    11,136484,19350420,10120,    0
    11,136484,19350421,10075,    0
    11,136484,19350422,10078,    0
    11,136484,19350423,10087,    0
    11,136484,19350424,10067,    0
    11,136484,19350425,10067,    0
    11,136484,19350426,10065,    0
    11,136484,19350427,10094,    0
    11,136484,19350428,10150,    0
    11,136484,19350429,10192,    0
    11,136484,19350430,10147,    0
    11,136484,19350501,10182,    0
    11,136484,19350502,10254,    0
    11,136484,19350503,10206,    0
    11,136484,19350504,10183,    0
    11,136484,19350505,10194,    0
    11,136484,19350506,10211,    0
    11,136484,19350507,10170,    0
    11,136484,19350508,10174,    0
    11,136484,19350509,10206,    0
    11,136484,19350510,10154,    0
    11,136484,19350511,10106,    0
    11,136484,19350512,10051,    0
    11,136484,19350513,10112,    0
    11,136484,19350514,10126,    0
    11,136484,19350515,10082,    0
    11,136484,19350516,10111,    0
    11,136484,19350517,10086,    0
    11,136484,19350518,10080,    0
    11,136484,19350519,10182,    0
    11,136484,19350520,10212,    0
    11,136484,19350521,10179,    0
    11,136484,19350522,10086,    0
    11,136484,19350523, 9997,    0
    11,136484,19350524,10083,    0
    11,136484,19350525,10091,    0
    11,136484,19350526,10126,    0
    11,136484,19350527,10150,    0
    11,136484,19350528,10135,    0
    11,136484,19350529,10103,    0
    11,136484,19350530,10014,    0
    11,136484,19350531,10067,    0
    11,136484,19350601,10108,    0
    11,136484,19350602,10107,    0
    11,136484,19350603,10097,    0
    11,136484,19350604,10122,    0
    11,136484,19350605,10092,    0
    11,136484,19350606,10174,    0
    11,136484,19350607,10194,    0
    11,136484,19350608,10201,    0
    11,136484,19350609,10170,    0
    11,136484,19350610,10126,    0
    11,136484,19350611,10075,    0
    11,136484,19350612,10199,    0
    11,136484,19350613,10190,    0
    11,136484,19350614,10124,    0
    11,136484,19350615,10066,    0
    11,136484,19350616,10148,    0
    11,136484,19350617,10170,    0
    11,136484,19350618,10191,    0
    11,136484,19350619,10189,    0
    11,136484,19350620,10193,    0
    11,136484,19350621,10172,    0
    11,136484,19350622,10209,    0
    11,136484,19350623,10193,    0
    11,136484,19350624,10143,    0
    11,136484,19350625,10138,    0
    11,136484,19350626,10174,    0
    11,136484,19350627,10209,    0
    11,136484,19350628,10222,    0
    11,136484,19350629,10234,    0
    11,136484,19350630,10187,    0
    11,136484,19350701,10157,    0
    11,136484,19350702,10180,    0
    11,136484,19350703,10206,    0
    11,136484,19350704,10201,    0
    11,136484,19350705,10184,    0
    11,136484,19350706,10143,    0
    11,136484,19350707,10190,    0
    11,136484,19350708,10208,    0
    11,136484,19350709,10197,    0
    11,136484,19350710,10165,    0
    11,136484,19350711,10166,    0
    11,136484,19350712,10186,    0
    11,136484,19350713,10170,    0
    11,136484,19350714,10158,    0
    11,136484,19350715,10166,    0
    11,136484,19350716,10170,    0
    11,136484,19350717,10148,    0
    11,136484,19350718,10106,    0
    11,136484,19350719,10102,    0
    11,136484,19350720,10092,    0
    11,136484,19350721,10149,    0
    11,136484,19350722,10202,    0
    11,136484,19350723,10230,    0
    11,136484,19350724,10206,    0
    11,136484,19350725,10181,    0
    11,136484,19350726,10134,    0
    11,136484,19350727,10152,    0
    11,136484,19350728,10128,    0
    11,136484,19350729,10109,    0
    11,136484,19350730,10138,    0
    11,136484,19350731,10173,    0
    11,136484,19350801,10167,    0
    11,136484,19350802,10140,    0
    11,136484,19350803,10135,    0
    11,136484,19350804,10161,    0
    11,136484,19350805,10203,    0
    11,136484,19350806,10240,    0
    11,136484,19350807,10213,    0
    11,136484,19350808,10169,    0
    11,136484,19350809,10148,    0
    11,136484,19350810,10182,    0
    11,136484,19350811,10163,    0
    11,136484,19350812,10087,    0
    11,136484,19350813,10007,    0
    11,136484,19350814,10053,    0
    11,136484,19350815,10188,    0
    11,136484,19350816,10193,    0
    11,136484,19350817,10172,    0
    11,136484,19350818,10161,    0
    11,136484,19350819,10175,    0
    11,136484,19350820,10206,    0
    11,136484,19350821,10181,    0
    11,136484,19350822,10177,    0
    11,136484,19350823,10154,    0
    11,136484,19350824,10107,    0
    11,136484,19350825,10103,    0
    11,136484,19350826,10037,    0
    11,136484,19350827,10040,    0
    11,136484,19350828,10007,    0
    11,136484,19350829,10108,    0
    11,136484,19350830,10190,    0
    11,136484,19350831,10210,    0
    11,136484,19350901,10180,    0
    11,136484,19350902,10147,    0
    11,136484,19350903,10131,    0
    11,136484,19350904,10121,    0
    11,136484,19350905,10147,    0
    11,136484,19350906,10110,    0
    11,136484,19350907,10170,    0
    11,136484,19350908,10188,    0
    11,136484,19350909,10170,    0
    11,136484,19350910,10219,    0
    11,136484,19350911,10197,    0
    11,136484,19350912,10150,    0
    11,136484,19350913,10190,    0
    11,136484,19350914,10197,    0
    11,136484,19350915,10113,    0
    11,136484,19350916,10105,    0
    11,136484,19350917,10086,    0
    11,136484,19350918,10144,    0
    11,136484,19350919,10191,    0
    11,136484,19350920,10222,    0
    11,136484,19350921,10225,    0
    11,136484,19350922,10147,    0
    11,136484,19350923,10162,    0
    11,136484,19350924,10175,    0
    11,136484,19350925,10099,    0
    11,136484,19350926,10161,    0
    11,136484,19350927,10195,    0
    11,136484,19350928,10195,    0
    11,136484,19350929,10193,    0
    11,136484,19350930,10156,    0
    11,136484,19351001,10080,    0
    11,136484,19351002,10023,    0
    11,136484,19351003,10033,    0
    11,136484,19351004,10001,    0
    11,136484,19351005,10042,    0
    11,136484,19351006,10085,    0
    11,136484,19351007,10180,    0
